0.4865853405,0.9725789576,0.702058
0.5887788589,0.9754701357,0.628088
0.4772550682,0.9710249473,0.767499
0.4776784456,0.9711001241,0.642743
0.5868452293,0.9756607076,0.65318
0.5114817299,0.9756752586,0.666786
0.6181162631,0.9713551945,0.652644
0.4601243565,0.9676099759,0.746537
0.5791298124,0.976323952,0.760547
0.4953554324,0.9738438194,0.679147
0.6047200995,0.9735220518,0.748387
0.4496627126,0.9651642478,0.576205
0.6114155151,0.9725004199,0.662646
0.5362515449,0.9772394846,0.732398
0.4944129296,0.9737169769,0.495603
0.6017736554,0.9739332051,0.616149
0.5092560624,0.975460577,0.685683
0.5972901655,0.9745141724,0.622002
0.6275688945,0.9695273277,0.620062
0.6351154018,0.9678863402,0.707488
0.5728103834,0.9767523132,0.650949
0.5357658109,0.9772234071,0.533532
0.4902134371,0.9731252086,0.690673
0.5082978777,0.9753643971,0.718336
0.5544701007,0.9774175684,0.740166
0.6327641351,0.9684151356,0.590672
0.4077876623,0.9525832032,0.516967
0.397296833,0.9487136709,0.558257
0.6233775431,0.9703687556,0.756244
0.4877506738,0.9727579505,0.657624
0.6151321524,0.9718804892,0.705982
0.5760647502,0.9765445735,0.62169
0.5296980233,0.9769732313,0.586031
0.4794594284,0.9714115069,0.7468
0.5440413977,0.9774171234,0.652345
0.5361735863,0.9772369437,0.687803
0.5156234822,0.9760422792,0.693099
0.4915644197,0.9733203225,0.651612
0.5275668378,0.976863714,0.674638
0.5589592914,0.9773335951,0.647489
0.6065506942,0.9732548129,0.738697
0.5153474509,0.9760191334,0.763658
0.6028317711,0.9737882417,0.60249
0.4536487277,0.966128488,0.627534
0.4589470565,0.9673484426,0.710927
0.4900491854,0.97310118,0.725319
0.5399860831,0.9773435039,0.699909
0.554681082,0.9774147597,0.548231
0.4704612917,0.9697578768,0.660586
0.5803561319,0.9762288764,0.653666
0.5161835645,0.9760886661,0.675543
0.5767730691,0.9764957445,0.732873
0.5591622299,0.9773285969,0.804687
0.5770334286,0.9764774709,0.593173
0.5138400224,0.9758894197,0.657779
0.5078949704,0.9753232792,0.564919
0.5233911639,0.9766165665,0.726539
0.4596381189,0.9675023798,0.542026
0.5606267057,0.9772894396,0.802966
0.481369929,0.9717368143,0.679401
0.4860468289,0.9724951115,0.752425
0.4217487559,0.957281146,0.563387
0.5769227025,0.9764852637,0.680872
0.6182747061,0.9713266143,0.741725
0.4884160965,0.9728586557,0.723596
0.4510972461,0.9655158735,0.559992
0.4685609246,0.9693829534,0.63256
0.583622792,0.9759565675,0.673579
0.4992880431,0.9743494664,0.553569
0.5000274862,0.9744402896,0.515002
0.4459446113,0.9642287355,0.462021
0.5834365016,0.9759728429,0.599114
0.5663010235,0.9770863526,0.705177
0.5685486571,0.9769832545,0.669147
0.5370031705,0.9772632074,0.667577
0.6039617593,0.9736301064,0.678929
0.7364894742,0.9279868336,0.796565
0.6524733483,0.9634809568,0.688238
0.458583082,0.9672668854,0.685903
0.5473082559,0.977446572,0.603479
0.485786011,0.9724542451,0.632971
0.39664611,0.948463934,0.703352
0.6070956619,0.973173504,0.678996
0.5744712152,0.9766496999,0.661583
0.5035392778,0.9748532547,0.773236
0.4097872487,0.9532875083,0.5778
0.5790211242,0.9763321906,0.754379
0.4550524447,0.9664585496,0.637656
0.5098312793,0.9755172298,0.654498
0.5287482065,0.9769258108,0.641764
0.6115053465,0.9724858829,0.780462
0.5492082479,0.9774514185,0.658696
0.4976420103,0.9741424566,0.688643
0.5808824586,0.9761868751,0.584271
0.5343646914,0.9771737484,0.662552
0.5314541182,0.9770550218,0.596071
0.5243033426,0.9766742349,0.615998
0.5209347375,0.9764510522,0.636067
0.5858984729,0.9757504456,0.735912
0.4920990489,0.9733962934,0.739311
0.59675916,0.9745794263,0.751413
0.5933099416,0.9749850611,0.574173
0.5894841977,0.975398178,0.652811
0.4888265042,0.9729202225,0.627695
0.5090908765,0.9754441574,0.563888
0.5434504543,0.9774089486,0.715095
0.5937183163,0.9749386811,0.656111
0.5005695164,0.9745060103,0.614529
0.5094799696,0.9754827264,0.598355
0.5038324151,0.9748863531,0.657073
0.5807758023,0.9761954444,0.668779
0.5422646075,0.9773899153,0.624641
0.6283766351,0.9693594593,0.705732
0.5171045483,0.9761632621,0.562209
0.5566878196,0.9773824389,0.80759
0.5737117183,0.9766975045,0.79036
0.5155597046,0.976036948,0.66087
0.5805505205,0.9762134477,0.724449
0.4950650196,0.9738049687,0.660292
0.4789293289,0.9713196457,0.604613
0.4936113873,0.9736073833,0.691832
0.5356748629,0.9772203317,0.624388
0.5924194949,0.975084662,0.590249
0.4049346193,0.9515599377,0.479651
0.4706507346,0.9697947603,0.679359
0.4832424262,0.9720468983,0.467087
0.4421827071,0.9632466355,0.560063
0.5770314335,0.9764776116,0.655241
0.4108572494,0.9536600494,0.491069
0.4998736289,0.9744215028,0.555632
0.5006419922,0.9745147431,0.596726
0.5701006611,0.9769045353,0.607584
0.6103906003,0.9726647156,0.660687
0.5231865903,0.9766033511,0.625726
0.6502005036,0.9641089075,0.60387
0.6301875545,0.9689763601,0.687623
0.759032158,0.9135854784,0.758234
0.6409645882,0.9665012932,0.700152
0.508129746,0.9753472873,0.628598
0.563614133,0.9771927123,0.749425
0.5244899858,0.9766857812,0.546445
0.600293804,0.9741309073,0.753154
0.5883311146,0.9755151361,0.643481
0.5490592479,0.9774513652,0.599498
0.5063981052,0.9751670192,0.637601
0.4820465501,0.9718498617,0.5809
0.4870725646,0.9726542017,0.53341
0.6166158697,0.9716223881,0.70766
0.5898771004,0.9753575276,0.612367
0.4546123261,0.9663555949,0.558078
0.5274909488,0.9768596069,0.820791
0.6256935298,0.969909944,0.670817
0.396451061,0.9483888548,0.643937
0.6662299246,0.9593408074,0.653068
0.6140852547,0.9720589501,0.608599
0.5379537583,0.9772911989,0.61915
0.7404585286,0.9256282372,0.79833
0.4230701358,0.9576994158,0.624873
0.577679785,0.9764313491,0.66781
0.5252156485,0.9767298549,0.598321
0.5536781584,0.9774271114,0.61129
0.6063152635,0.9732896901,0.716116
0.5895816813,0.97538813,0.621964
0.6655368442,0.9595635703,0.657247
0.5520262261,0.9774419402,0.628376
0.5660672366,0.9770963368,0.583222
0.5128638904,0.9758024371,0.703142
0.5550490458,0.977409593,0.726896
0.584184604,0.9759069368,0.745399
0.3698201901,0.9371577062,0.71349
0.452673009,0.9658961487,0.603581
0.5806711373,0.976203825,0.749139
0.5541211285,0.9774219681,0.733528
0.5537281553,0.9774265556,0.672151
0.6674056141,0.95895943,0.76865
0.5768129717,0.9764929552,0.630769
0.5080620974,0.9753403835,0.449211
0.4989099483,0.9743025063,0.698946
0.6061609359,0.9733124711,0.787382
0.4970994683,0.9740727632,0.664317
0.5200679493,0.9763890925,0.733144
0.5051284612,0.9750301556,0.626283
0.509346619,0.9754695499,0.681321
0.4472043868,0.9645496162,0.617463
0.4109574034,0.9536947653,0.505907
0.5976275795,0.9744723183,0.490517
0.5881301102,0.9755351669,0.716208
0.5649301905,0.9771429114,0.658324
0.4714332218,0.9699461622,0.538884
0.4961584215,0.9739501601,0.575047
0.6640625796,0.9600323447,0.588447
0.6159933458,0.9717314199,0.683608
0.6544758208,0.9629146942,0.830321
0.4387980315,0.962332337,0.659951
0.7233877906,0.9352779848,0.693215
0.4508067463,0.965445086,0.56727
0.4727887589,0.9702048466,0.658629
0.6251964395,0.9700096945,0.624764
0.5281040735,0.9768923811,0.649227
0.4743132579,0.9704903302,0.628654
0.5463802733,0.9774409201,0.640797
0.6058987554,0.973351025,0.772401
0.5510042425,0.9774476808,0.650839
0.4415353274,0.9630740104,0.600863
0.5888116914,0.9754668152,0.695399
0.4893606196,0.9729997253,0.630509
0.4929120701,0.9735104741,0.628749
0.6827978487,0.9535514834,0.643701
0.5966519553,0.9745925093,0.7273
0.5037698109,0.9748793022,0.523681
0.7328369949,0.9300945013,0.503685
0.3751475895,0.9395623671,0.638801
0.6015239289,0.9739669794,0.694114
0.3358570205,0.9198854684,0.647388
