1.1272,0.55365
1.0943,0.67853
1.1807,0.49109
1.1997,0.5832
1.2384,0.67327
1.1783,0.69987
1.1992,0.60636
1.209,0.63522
1.1695,0.54629
1.2683,0.59533
1.3744,0.83952
1.2305,0.56468
1.1773,0.44604
1.2554,0.63948
1.0946,0.61183
1.2243,0.65547
1.389,0.62622
1.264,0.67856
1.1243,0.6203
1.2863,0.66245
1.3743,0.65926
1.2675,0.83815
1.2995,0.66474
1.2912,0.76155
1.3557,0.74438
1.2868,0.72288
1.3317,0.63466
1.2331,0.66919
1.2329,0.65804
1.3037,0.67576
1.3058,0.67832
1.3735,0.6318
1.2568,0.62236
1.3274,0.77286
1.302,0.71003
1.2008,0.6087
1.2354,0.52712
1.2556,0.5965
1.3272,0.68208
1.2662,0.67217
1.2806,0.76096
1.2887,0.55788
1.0788,0.632
1.1873,0.56745
1.2683,0.76118
1.2211,0.72538
1.1952,0.67637
1.1981,0.65595
1.172,0.72186
1.225,0.65822
1.1958,0.47505
1.284,0.77047
1.2359,0.80382
1.3071,0.64605
1.0708,0.58738
1.099,0.56758
1.2187,0.78255
1.2312,0.6997
1.2001,0.58324
1.1733,0.64826
1.2751,0.58132
1.1747,0.68483
1.298,0.68826
1.1959,0.75288
1.1921,0.62363
1.2727,0.72105
1.289,0.69434
1.2587,0.71806
1.2245,0.60473
1.2737,0.58033
1.3201,0.76304
1.2125,0.66515
1.0665,0.53623
1.2562,0.75364
1.3487,0.71525
1.1798,0.72394
1.3304,0.66398
1.2846,0.62934
1.2294,0.53422
1.3376,0.70547
1.1961,0.76016
1.1894,0.59295
1.2867,0.76252
1.3768,0.65111
1.1652,0.58703
1.1811,0.60416
1.227,0.56886
1.2823,0.7437
1.3279,0.67328
1.2765,0.67979
1.3308,0.61676
1.3849,0.60078
1.2821,0.54502
1.3138,0.72262
1.2273,0.75988
1.3157,0.74338
1.303,0.60507
1.2261,0.60963
1.1681,0.63418
1.0627,0.56619
1.2825,0.66384
1.1558,0.60642
1.2818,0.54347
1.2834,0.62158
1.2375,0.62814
1.1818,0.60478
1.2232,0.58086
1.3243,0.69364
1.2346,0.66648
1.1167,0.50406
1.3222,0.69697
1.2569,0.69915
1.3394,0.75092
1.2306,0.64944
1.296,0.67847
1.3566,0.72087
1.2644,0.70155
1.2853,0.75553
1.2504,0.47053
1.1952,0.65028
1.3053,0.67456
1.2709,0.64639
1.3411,0.60166
1.1343,0.62029
1.3622,0.64236
1.2438,0.59335
1.2554,0.62797
1.1785,0.63407
1.3534,0.64013
1.3182,0.77584
1.3431,0.70531
1.2879,0.68593
1.3576,0.78127
1.2148,0.62015
1.2644,0.6738
1.3463,0.51192
1.1161,0.54099
1.306,0.67577
1.2255,0.61377
1.282,0.86347
1.2124,0.69849
1.2248,0.75658
1.2065,0.65645
1.26,0.76591
1.1523,0.65884
1.3084,0.67056
1.1582,0.45988
1.2088,0.70485
1.2189,0.66744
1.2578,0.69053
1.2563,0.80075
1.2866,0.62992
1.2301,0.58875
1.3882,0.68048
1.2154,0.59923
1.2113,0.70231
1.3491,0.69225
1.2689,0.6784
1.265,0.64104
1.2583,0.64958
1.3283,0.66292
1.2722,0.59629
1.3328,0.7112
1.1616,0.75172
1.2513,0.73329
1.2569,0.55402
1.2551,0.55256
1.3828,0.84437
1.3355,0.7804
1.219,0.76106
1.2057,0.56338
1.3438,0.6446
1.2885,0.66676
1.265,0.67964
1.2002,0.62727
1.358,0.64038
1.1983,0.5349
1.3116,0.67047
1.3809,0.74824
1.2518,0.70581
1.2081,0.60557
1.1795,0.60432
1.244,0.65754
1.2785,0.64613
1.3149,0.62128
1.2763,0.59176
1.2105,0.58614
1.2256,0.6669
1.2796,0.54514
1.2242,0.69895
1.3348,0.77413
1.4292,0.75245
1.3195,0.58025
1.3727,0.65313
1.1443,0.55146
1.2257,0.60474
1.3412,0.60691
1.3005,0.6377
1.1492,0.64158
1.1253,0.59101
1.3342,0.64289
1.1887,0.61553
1.3404,0.77733
1.1987,0.6004
1.2961,0.62901
1.3018,0.77484
1.2786,0.66025
1.1167,0.56719
1.2217,0.6321
1.0846,0.62281
1.1692,0.61431
1.3699,0.78873
1.2537,0.66212
1.3124,0.47853
1.2723,0.6973
1.3393,0.62226
1.186,0.60577
1.2944,0.72478
1.2006,0.59777
1.1987,0.60208
1.3239,0.62814
1.2467,0.66338
1.2026,0.58942
1.2645,0.58162
1.3016,0.69547
1.2775,0.75064
1.2102,0.63177
1.1421,0.71045
1.3735,0.59052
1.2403,0.63522
1.3234,0.64328
1.2684,0.6854
1.1755,0.78008
1.3418,0.6791
1.376,0.80631
1.394,0.75681
1.2973,0.63877
1.1029,0.57939
1.2094,0.52995
1.161,0.5981
1.1592,0.64257
1.3227,0.69078
1.3135,0.48708
1.1355,0.57586
1.2432,0.66187
1.3268,0.70153
1.1279,0.63248
1.092,0.47489
1.3117,0.67115
1.3143,0.71182
1.2286,0.62418
1.1946,0.5705
1.296,0.64857
1.4156,0.69054
