2.4768,0.66096
2.1003,0.51643
1.0479,0.99522
1.505,0.082593
1.4889,0.59497
1.2826,0.17686
2.8751,0.4579
1.7131,0.22219
2.662,0.33128
1.7648,0.2343
2.5196,0.45326
1.5502,0.97273
1.353,0.67323
2.5056,0.25512
2.4185,0.72587
2.2206,0.65812
1.5657,0.57162
2.8333,0.22685
2.0018,0.17666
1.9721,0.026315
2.8441,0.076919
1.0566,0.09909
1.0008,0.43518
1.9951,0.81378
1.8917,0.99977
1.856,0.94602
2.1006,0.703
2.373,0.28296
1.4975,0.036382
1.5758,0.5212
1.395,0.63114
1.1711,0.85717
1.693,0.31781
1.3982,0.88624
1.6351,0.57605
2.0711,0.83286
2.0474,0.33462
2.7134,0.26457
1.1527,0.45032
2.0159,0.54645
2.5487,0.028974
1.1583,0.68007
1.3884,0.10153
2.6641,0.86313
1.036,0.78115
1.9709,0.057853
1.5807,0.36729
2.8397,0.51568
1.7295,0.70058
2.0147,0.65685
2.3026,0.17388
1.1532,0.5433
2.8369,0.87975
1.7735,0.71271
1.2259,0.7261
1.7069,0.24895
1.854,0.64056
2.4048,0.5279
2.279,0.90307
2.8929,0.34611
2.1889,0.81092
2.2575,0.053575
2.0998,0.47371
2.3299,0.48037
1.57,0.67227
2.1987,0.62043
1.0488,0.36909
2.9344,0.73292
2.2558,0.48251
2.1176,0.032336
1.9348,0.32677
2.0226,0.62292
2.6112,0.1832
2.9674,0.074749
2.0293,0.2435
1.3553,0.026107
1.0207,0.97265
1.4343,0.63928
2.1955,0.19856
1.6859,0.90844
2.8176,0.53732
2.1157,0.49652
2.941,0.45323
1.112,0.82658
1.2993,0.13776
1.2127,0.6228
1.8163,0.89512
1.3344,0.74662
1.5079,0.74241
2.9337,0.23158
1.8283,0.84218
2.2854,0.20518
2.4968,0.18158
2.5181,0.85737
2.7675,0.068536
2.2638,0.80629
1.0609,0.38639
1.731,0.068028
2.1625,0.71464
1.6658,0.22068
2.202,0.9939
2.0254,0.37505
1.4525,0.36429
2.2381,0.85869
1.4962,0.32319
2.2478,0.1045
1.5141,0.83233
1.9523,0.75122
1.2474,0.42924
2.8699,0.18941
1.9405,0.26624
2.5968,0.14595
1.3541,0.84321
2.4203,0.84394
2.862,0.3113
1.0952,0.98844
2.4357,0.51133
2.9497,0.27604
1.9512,0.43675
1.824,0.63458
2.6695,0.36427
1.8301,0.98605
2.4391,0.1249
1.1929,0.53507
1.6366,0.57549
1.3664,0.14219
2.3296,0.14087
2.0617,0.084627
2.6879,0.52556
1.2286,0.84871
1.7473,0.90919
1.159,0.0014191
2.7662,0.20501
2.4053,0.43728
2.2563,0.61069
1.553,0.59887
1.2084,0.40349
2.6631,0.32863
2.3059,0.827
1.1232,0.92736
2.91,0.59856
1.3056,0.80899
1.0799,0.29756
2.4953,0.95209
2.3995,0.29145
1.6557,0.66846
2.1914,0.62564
1.5983,0.12403
2.7466,0.78985
2.0681,0.16248
2.6953,0.018503
2.5097,0.055753
1.3607,0.17712
2.7017,0.35035
1.3854,0.75651
1.4792,0.95754
1.3811,0.21773
1.4381,0.96892
1.5969,0.80082
2.6969,0.70842
1.1121,0.72826
2.7339,0.92798
2.9309,0.12831
2.5856,0.21804
1.9385,0.53825
1.1783,0.96361
1.3213,0.9715
2.8861,0.48766
2.843,0.64035
1.827,0.96855
2.0956,0.41131
1.087,0.41343
2.4846,0.85065
1.5256,0.72708
2.6265,0.36612
2.3792,0.034217
2.9723,0.67844
2.4195,0.76603
2.0859,0.054297
1.5192,0.48976
2.6624,0.039014
2.0384,0.072831
1.3145,0.12565
1.6704,0.25372
2.136,0.23338
2.6678,0.76877
1.4392,0.80297
1.5643,0.088666
1.965,0.50683
2.5472,0.33548
2.2373,0.61916
2.4321,0.6024
1.1682,0.9562
1.15,0.62594
1.8195,0.64421
2.197,0.47942
1.7951,0.13343
1.7594,0.15821
1.7606,0.9015
2.7221,0.16576
2.8653,0.76547
1.235,0.44944
1.7755,0.90605
2.9036,0.63055
1.7865,0.13339
1.6896,0.88396
2.664,0.014228
2.1416,0.36101
2.7509,0.29202
2.3947,0.79132
2.0378,0.82898
1.0284,0.93373
2.0456,0.86873
2.7858,0.54475
1.6166,0.32604
2.3122,0.32978
2.2629,0.32702
2.5058,0.28824
2.6431,0.96943
2.7853,0.76178
1.833,0.0014632
2.3104,0.78882
1.622,0.9329
2.7578,0.84615
2.3332,0.25238
2.0577,0.0043926
2.264,0.65569
2.0132,0.98118
1.1608,0.84909
1.1704,0.67664
2.2744,0.95003
1.008,0.30891
2.0101,0.80584
1.8386,0.82075
2.1252,0.57425
2.5109,0.56447
2.4046,0.51972
2.7589,0.45053
1.9327,0.067947
2.1702,0.9861
1.6429,0.92458
2.4414,0.63813
2.0811,0.23352
1.0731,0.85485
1.9548,0.87322
1.733,0.67115
1.2796,0.71357
1.2331,0.94811
1.6798,0.77506
1.8185,0.41318
